questionLogID,questionID,difficulty,createdAt
"X'C5C4C3834120496F8B85EDE2F7526C62'","X'249B8BBA562A4040814B5C4E5DAA56C1'",1.88,2024-04-08 10:12:15
"X'C5C7E92018384FABA328438289B31E7C'","X'4A88D19B54CD42489EAC2EAD4C682F17'",3.58,2024-04-08 20:37:22
"X'C5D09402906D4D8DB2A40961443AE07F'","X'7468F3E06A98489F8AEC43665E66547A'",0.40,2024-04-07 16:28:06
"X'C5D10D1AD7174A75881A2A891ED7910C'","X'EA96D3AA1D68460490E492EA078A0FD3'",0.70,2024-04-07 16:18:18
"X'C61466335A2E47DDB1EC1BC7F19579F1'","X'AF71DEE183974B2EB92A219A64511029'",1.88,2024-04-05 18:06:42
"X'C614FC3B0B164E24B912469EDD2E6D42'","X'AFD8E679FF3A4D878E63B3E08CBC7AB6'",0.60,2024-04-07 01:40:51
"X'C6175049A4694D67AE23AE1630C8D260'","X'3CC7D326CF764DB798F0E77D3E53B58C'",0.91,2024-04-05 15:52:00
"X'C61B40A053E64CD5944C05C03C1F40EE'","X'B3FEC63EF37545F4A6A9B5250F4CC040'",0.74,2024-04-01 10:30:40
"X'C61B5B8302704931ACED8761C61D2695'","X'A8ECF70D4D584D19AF0CF51D424BEC7F'",0.50,2024-04-08 12:09:25
"X'C621E871D36A4FFBA531769BE45DBB8D'","X'39EEC1F00D8C4560BAF2A30C771BF148'",0.70,2024-04-03 13:16:14
"X'C63942F2473A448B99FE3927883A87A1'","X'5213B070D29F4B508B02C8BB526A0F92'",0.30,2024-04-07 20:52:02
"X'C63AC96D0CD344E486436F234925550B'","X'DCE7B411A20446C1B5B282650C85F558'",0.81,2024-04-01 21:09:55
"X'C63B427A92734F19B1DF1928BF6722FE'","X'F480DA863E004E98AEABCD41B7451D63'",0.31,2024-04-07 17:07:48
"X'C64F9734E75845469C2A10807CBCE2B5'","X'E6D0A9AA9FC4453AA1F8F32586DB1911'",0.80,2024-04-06 19:26:24
"X'C6717ADAE44D49A3AB6C10D33327DB12'","X'A31D2F06C25E4F77BCCBE2145E8DFFA1'",0.54,2024-04-05 13:16:01
"X'C672FCE4AFE84C6EA811B43857CA369C'","X'DF30224D2DCF4E3495E72398C74A2E78'",0.61,2024-04-07 15:19:38
"X'C684FC1CD55F4D928C5A7A753429B77B'","X'584DD29919AF4519A60C651FCE42F283'",0.92,2024-04-05 15:11:56
"X'C695286390BE451CA705247F9FB9968B'","X'E526C897DF5D4D1BBC2F8BA741301E45'",0.82,2024-04-07 18:21:47
"X'C69E690006264CB884296EA30BC53D79'","X'F76E8DF0D3084A88B2D72D8EEE20FA2E'",0.70,2024-04-07 21:41:11
"X'C6A99228E15749058932463A5C78CB6B'","X'7F28131BEE3145C1859A7B601C1B518C'",0.50,2024-04-07 10:57:46
"X'C6AA42F05B9741929F8FC366EDDAFF34'","X'5BE2A76244544D969640A1A7EC30237D'",0.61,2024-04-05 15:45:13
"X'C6AC25AF64764BB0ABF812D236057F10'","X'D34FE99591F74490A1E233A931B6897C'",0.74,2024-04-07 11:06:33
"X'C6BC909154774610BF73499F745063B5'","X'2679BAEF21DD40D1BF70BBC4D02A4BFB'",0.50,2024-04-02 00:36:07
"X'C6D1D9759E534A3E8F02EF318D0A9642'","X'5801DB5991484CE1A42798E953EA1EF8'",0.61,2024-04-04 18:35:00
"X'C6D2BFDF69634272946F8F26BE855F3B'","X'30355531581649C693DD75C186709253'",0.50,2024-04-07 15:22:44
"X'C6D5FF286DC7453BB6D7E2CC97323697'","X'DA28151514634320ADCCBC621F9E9A48'",4.07,2024-04-07 22:27:40
"X'C6E62179A430473E854CA391496ED364'","X'5885F483BC4B44F19FF70DC34109B6FC'",0.80,2024-04-07 11:18:35
"X'C6ECF815B3F14C7C887082E2D2F201A6'","X'403AF5B525B2445F80A82ED70811E224'",0.51,2024-04-08 19:40:20
"X'C6F2104D231E4DEF9BC8E7B45E89DF9C'","X'2DEE4BE189114A1391C4B5C11D492135'",0.70,2024-04-07 22:22:20
"X'C70305E1BBE640DF8998F02E0D801BC2'","X'E8AA49E9746B4E768C94B44901972222'",0.81,2024-04-02 11:09:44
"X'C712E79371CB443BB18D901720C32EE9'","X'A701A2DA26DE40BE8FBFBBA3861F7BA4'",0.33,2024-04-07 15:20:39
"X'C71F1631381A4F23848CCCE38F855B95'","X'184A15A1B7544EC1AD712FADF365CD27'",0.61,2024-04-08 19:47:07
"X'C72F347862F8423091FD5324124D26E3'","X'37BBBDEE3E3F4287ABF192114C2CE457'",0.90,2024-04-03 12:48:24
"X'C74A6425896F42108C48AA3F4792CF32'","X'1155B603FB6C444692FE4E2E393AF061'",0.15,2024-04-06 17:37:39
"X'C74C864EB57645A4BEBBD92372E0D5CC'","X'A72909757EC544DFB0ACA4FC2B7E8B81'",0.61,2024-04-08 12:06:50
"X'C74D21EAE25143D89259BC352C340CFE'","X'81A9F671999F4AEF9DCB404F088F7130'",2.55,2024-04-08 19:48:53
"X'C7509CA2592F43DEB208AE875EABC82A'","X'0A2D93E4086342118C9859916B2F8D0F'",1.14,2024-04-06 19:25:07
"X'C7597EBA888D4CAAA7277F88307A7DE2'","X'0C31D0C7915F4D95AC436EB11FA61681'",0.90,2024-04-09 07:07:55
"X'C7694C87E0AF4C3C8FD8590F7C18E8BE'","X'F4E45685355741ADB39CD2DE64D2C05A'",0.31,2024-04-07 16:57:20
"X'C77A63352C474ED29CE3324D187FA0F2'","X'C6CCE9CE72B747D29F33798D699D27EB'",3.41,2024-04-07 22:13:18
"X'C77EFD93129745FCAE3755DB827C7CD7'","X'C0EA96E70FFF48AEBA66E0A58D87471D'",0.30,2024-04-06 18:34:20
"X'C78376AC4779491680357C7E8CDD032B'","X'DF35F42954174FB897F4CC6535F11F27'",0.30,2024-04-07 13:28:16
"X'C787A8F6F3C446A28193FA7237B42484'","X'A719DA482B97463094299CF2209C8B62'",0.75,2024-04-06 17:37:21
"X'C790D5C6A78449278202FC5D5435429F'","X'EB613F09CC3244CC853AB001BFC8A04D'",0.43,2024-04-06 17:23:02
"X'C7951A6DBC2C4EA38EA0CC4DB33C5046'","X'4A88D19B54CD42489EAC2EAD4C682F17'",0.89,2024-04-08 20:33:37
"X'C79B69E5F79A4661BCFC48D5AC57A522'","X'0E7FA347A8CA499998AC8E2FCA8CA244'",1.41,2024-04-07 14:59:20
"X'C79CD41061AC45589C01956FB6A7CD20'","X'5BE2A76244544D969640A1A7EC30237D'",0.50,2024-04-03 12:47:29
"X'C7A9EB0001C54FE4A34E16EA09A1B5D1'","X'0C31D0C7915F4D95AC436EB11FA61681'",0.90,2024-04-04 01:44:45
"X'C7E1A5A8872C46AFAF72559DBE182643'","X'2AE21D104FDD4B8CB40F60B4F9F79716'",0.90,2024-04-08 23:03:54
"X'C7EA4CE7B02F4F9F9A63F9FDFE2B62C4'","X'30863606AB8D400AA8538A06B679F926'",0.70,2024-04-05 14:03:49
"X'C7EE258CF2AF495FBD19FD25AD62D86D'","X'87958784ABBF4B3B8ADE06593A953063'",1.94,2024-04-08 20:06:51
"X'C7F946D0B5B54C2FA30CDB3E9AA95101'","X'54D9977F534540C3B7D5E1236001D5A8'",1.18,2024-04-07 12:53:09
"X'C7FA295E433848888948476C0137BE4D'","X'C4AADAE5C59E46A7B57BB1EA55661998'",0.68,2024-04-07 13:15:32
"X'C81AD5B69E4F416FA78B92F9F82E9228'","X'E74698FE62614ABBB3427C4190F09C38'",0.51,2024-04-08 20:29:48
"X'C821F01AD57842DB94576041F12E88FA'","X'35727DFC4B67449CA88D06B4320CA2D9'",0.60,2024-04-07 16:20:48
"X'C827E386237141B280670069F380C0E4'","X'AD971F97ED1B4510B66B25C4C2234411'",8.33,2024-04-08 22:49:39
"X'C8349CDEEEB74D48AE9819C6A91D7838'","X'E9CE7A5069F84EF4A0C9BFE38F454943'",0.70,2024-04-07 21:23:31
"X'C85F82B4BC6744BAAAC915215E3DE6F7'","X'C7106F9B025A4E628A6595633D7F2CC2'",0.30,2024-04-07 15:22:02
"X'C879A5E0227C48A189FB716B78E3D53F'","X'066067827E614AFCB35E31FC55C71914'",0.49,2024-04-08 20:05:19
"X'C8819453F9154A5996B22065103F1B8A'","X'4B44BE1960BE4A2DB9AD6F31984634B5'",2.73,2024-04-07 21:38:50
"X'C89485931F58420D9CCE1021B34C4E32'","X'952599460C8449D492F6F92FBE5A771C'",1.18,2024-04-07 12:40:51
"X'C8979B9223414E27802D370654DFFA97'","X'FB551A16E93A4AD5BD6DAAA5FDF4BBFF'",3.71,2024-04-09 08:14:10
"X'C89893D0C11F4198BA25F50907D391AF'","X'6C3995D49B14452DA11EBCCF2C2194B6'",0.81,2024-04-05 15:52:44
"X'C8A42C10548D45F39EEECD0D75789A30'","X'07BD9F95825B4D2496D53FDAF30C102B'",0.73,2024-04-07 18:11:04
"X'C8A9D7591C02456DB7251AEB2C2D0B90'","X'2E509A2D07A743E4AD6AA28F23127629'",0.30,2024-04-07 14:04:31
"X'C8B35A73E9A9408D8895846E6F59EAE2'","X'2432E5E95D684112831AB42D1CD96A5A'",0.40,2024-04-05 13:14:53
"X'C8BA7D6C3D5048CABDCD53AA90FEB6D3'","X'9495F4216B96421AB6F46D5DA7B2C2AD'",9.98,2024-04-09 13:24:17
"X'C8BC4B2019E14F739C6779CA41F3D0FC'","X'9C1F989FF6504B1483F34CF09715A510'",0.60,2024-04-06 17:32:37
"X'C8C21222C9884776B465BC96F2001B6A'","X'8E7D5707CE894AA99B4FA9553C16BFA4'",0.91,2024-04-09 08:12:15
"X'C8DC1B839AEF41C79C3772A35B8EEA12'","X'C8D419CE51644B308C0F657A7DE6A698'",0.70,2024-04-03 01:18:17
"X'C8F1615A836A4D91BFC9960A8807F37E'","X'D85F61888EEB4894B5EB10960FC84407'",2.74,2024-04-08 20:15:43
"X'C8F36174534B468B9C5379E783C786A6'","X'77A96A566A694ED5A18600CFBD125532'",0.50,2024-04-07 13:05:07
"X'C90A9B3A98C646C7B6A56B83E49B24AC'","X'C11082CA619142AB81F48273099588DC'",0.51,2024-04-08 19:17:22
"X'C92446C808614C7B97661FD6FD956C4C'","X'99DA09CABFFE43D09D9FC92B9A46DB12'",0.40,2024-04-07 11:12:57
"X'C92D97D2C72A447F910AA9F264BC7574'","X'7F74B24CBF644A6D8783F4AE13AA265E'",0.52,2024-04-07 20:48:51
"X'C92F657882184B4ABAB164B648D03C0B'","X'E60C17FD98BB48068F8862B437BEF6F1'",0.51,2024-04-01 10:53:24
"X'C9301FFFB5314B34A906D6248F61DDF9'","X'81CD6F08965D4A22840811027A065F2D'",0.38,2024-04-08 11:40:22
"X'C933A9C9B4994B7D85B5F1761738E545'","X'8BA0116CDAC24D349918A99F5642BD84'",2.85,2024-04-07 19:26:41
"X'C93C3D8D64354E6594D655109FE51BD7'","X'0E4A0ABBE6A8439C83DE0B73FEDAE739'",0.92,2024-04-07 19:52:16
"X'C93DD10AA6D24DFF86F51ABD89E2BE84'","X'5EA649F60C174A4D848F0E6D13C408AA'",0.30,2024-04-02 00:36:10
"X'C93DE4F858494B119F6C8CEFA6801F65'","X'2E0C0217C9664AC0B707DE2D8F4D241B'",0.40,2024-04-07 22:21:02
"X'C93F88CCA63B4CB18DDDFDDEA5B82B4B'","X'CC940FDC7CFD4014AB38795A0776DC46'",0.70,2024-04-01 23:45:04
"X'C9414585629449DB85CEE5ECA8A166DA'","X'EBA8F46D563640EEAFF50B6F16427171'",0.78,2024-04-05 14:36:10
"X'C968818FECCB4F6FBBCE42771B97BACD'","X'30E8F0AC4D0E4033BB6C287877297DDC'",0.89,2024-04-08 18:59:57
"X'C97BD6ADDA594BA6A4DDC84CCE855132'","X'FC3C9206E1E94B439BC4C8A54178E535'",0.49,2024-04-07 16:51:52
"X'C9846C5631BB432DA9094C82A2663BC4'","X'146F55C32A67432B97E787A708F3CD63'",2.43,2024-04-08 16:42:24
"X'C98661B87CB84857BCD8A62C8F9BEAC2'","X'DBBEFA19C0F44F8189B763481670E3D0'",3.36,2024-04-09 08:45:06
"X'C99584311AF8484ABBF0AA02D8F53F5F'","X'3E6F657D3142439A943B60798C23EAE0'",0.70,2024-04-07 13:18:38
"X'C9A178CC4F2C4C0DBBCC1615CAB9B41A'","X'0F9BDA4DB477459B81E3A537841CABCE'",0.40,2024-04-07 15:21:25
"X'C9A46CA161F44AB68F71D1733FB9B320'","X'A72909757EC544DFB0ACA4FC2B7E8B81'",0.60,2024-04-07 21:06:52
"X'C9BA283382E4440896145AADFC94FC5F'","X'BC9212810435424E9CCE873D5DABB4E2'",0.50,2024-04-06 18:34:18
"X'C9BD0DD3FE1C42DE88A875EC76E6B5B0'","X'7D1C4A27828E422E89237986812F386B'",0.40,2024-04-04 19:01:54
"X'C9BEF62D44764EE7874E48458AA6C6F2'","X'567BAFD3F48E4ED296A232F6F796692A'",0.40,2024-04-07 13:28:36
"X'C9CB3434B0A54521922369640C8DBEE4'","X'14C88E3038EB40418EC0D5AD8BCC0E5B'",0.80,2024-04-03 13:47:36
"X'C9CDFB7193BF4EBC92AB46F9A9ECB7C6'","X'4EDABABF83AB47F881550E12FB8002C8'",1.00,2024-04-07 19:10:09
"X'C9E29333B7F04A49B9F21D099EA732E5'","X'FBD4FF6BBA54411BB49C827F41FD6D42'",0.43,2024-04-08 20:54:01
"X'C9E331F7F6DE40D893FA1CD166B78E6A'","X'A52DC033A5DD47A3AA8F70EF6A770729'",0.79,2024-04-08 18:55:39
"X'CA00CDA5656D4772B753946896A07FC5'","X'420F23C5101F44AB98DCC78431B8F647'",0.20,2024-04-06 17:21:04
"X'CA011732A8F54D65890FC853A64B47AE'","X'81A9F671999F4AEF9DCB404F088F7130'",9.95,2024-04-09 11:13:11
"X'CA015870227340E29C2B538676BD9B07'","X'D7B26782A38E4DEB81DE630B0CE038D5'",0.90,2024-04-03 09:20:39
"X'CA06441AFEC64DB087B8D52735F8FC56'","X'0C985B45667D44D2AA1F28CBEF8DC4E6'",0.91,2024-04-03 13:42:43
"X'CA07493B8EE347639A7103F6C3E303AA'","X'1C9E61CF2ABE480AADF3F73A94427801'",0.99,2024-04-09 08:01:28
"X'CA2DD48E6EBC4C91A54E73F5D0F4F4ED'","X'0262BB736CBB4A9183C125172AA12B5D'",0.33,2024-04-08 20:46:30
"X'CA503D6E61624670A3C60A36AC4387C9'","X'5AC6972165814E29952530ACEB1C5D44'",0.30,2024-04-05 21:08:42
"X'CA5D2215AEAA4566BFB51862049B46EB'","X'FCF707C2B6014573A77C8DCD03680325'",0.93,2024-04-08 17:01:41
"X'CA65079FA29547CB93316DFFC018664A'","X'47C22DDE1D7B41EA81E19AFBF5908482'",1.88,2024-04-07 13:05:26
"X'CA6B6809899E41958424BF6AA58434FD'","X'F1A7F60CB2F84861914D08471F5373E6'",0.79,2024-04-02 10:01:20
"X'CA6EEDB2A53D4ADEA283AAB2B165B9C3'","X'870F370A3ECA4C9A8C89F265A9DBF841'",0.40,2024-04-06 17:32:36
"X'CA7768A297D143ABAD1297450CB04AA0'","X'EB7910BFBE20458A8C6188DA301D72AF'",0.56,2024-04-02 10:09:16
"X'CA884FAB57714F459EC9E1FF1069592B'","X'956038F47A9B470D9C92A07E43E06684'",0.30,2024-04-08 14:35:18
"X'CA89DCBB25D8478EAEC420F8016AE8BE'","X'403AF5B525B2445F80A82ED70811E224'",0.40,2024-04-07 21:01:50
"X'CA8E9AFCD2344D41AFBFE561CF1736AE'","X'BC9212810435424E9CCE873D5DABB4E2'",1.25,2024-04-07 21:54:57
"X'CA8F9DC3B5C54A0DB29440B7117A51C0'","X'3513B9659627422AB25C32807A747B71'",0.40,2024-04-05 16:51:39
"X'CA9036DF73F9408A8D0B9C2B97C1C7D7'","X'833EC9C7F90B4A5DBAC71EF72C91961B'",0.51,2024-04-08 13:01:54
"X'CA93AD5D18194C9E9622D9631D0CF7C8'","X'50363D74DCED4A9C9E57749E3043440F'",0.50,2024-04-03 19:54:28
"X'CA9525C29E1244ABB9F91E51A5BCF77A'","X'C22980271C504D92BB7518D5FB3DE646'",3.58,2024-04-09 11:10:01
"X'CAA77A67F08347869DEF55EF88D0BE59'","X'F76E8DF0D3084A88B2D72D8EEE20FA2E'",0.71,2024-04-08 19:40:48
"X'CAAC8019177942919DB978EE4B438B25'","X'023F9AC52A8644368F2CF66208C940BF'",0.40,2024-04-06 17:32:39
"X'CAC51EA1682F43CFA28649B1A140DA59'","X'B88D50251275463DA9A50D97E6C9D577'",0.71,2024-04-05 11:46:29
"X'CACBA43B32E0480091CE00F8B7F5D444'","X'36D467BB6110498A95E3FDF51481543F'",0.30,2024-04-03 19:38:40
"X'CAE762358C764D1D8A3B4A09B406F63F'","X'EB079BF6C92D4556968D01D6856D703B'",2.80,2024-04-08 17:00:47
"X'CAF472CF009344D5A54CC464AE07AB41'","X'8FBC7E6C19B64AB284A16300A457BC42'",0.90,2024-04-04 01:45:01
"X'CAF495A82FA949E8A08A8959A2EC9CF1'","X'066067827E614AFCB35E31FC55C71914'",0.40,2024-04-05 18:09:35
"X'CAF8B1935C3641E59968241DD5190C2A'","X'C0FB252E4E534AF096BA4F0FBE387798'",0.60,2024-04-05 21:05:36
"X'CAFACC98DA544B39A58BFB040EDD3309'","X'81879317A09944B5AD843A7DB8280343'",0.51,2024-04-08 10:16:37
"X'CB227E59FB3648B29692CEFA8292A4DA'","X'F91610BBE3D740C9B5143C6440CF1F9A'",4.74,2024-04-08 17:48:02
"X'CB47CFAF15D348D4ACE14BFBE386C746'","X'DA28151514634320ADCCBC621F9E9A48'",0.84,2024-04-05 16:34:29
"X'CB81D67088344A3C9851738275522195'","X'5EDF3A90F40E4201B210E1CFBB5B880D'",0.41,2024-04-07 22:22:04
"X'CB91385449EB4803843080A3F7A4F93E'","X'EB3AA9BFE78742D2966ABC5858047C39'",0.40,2024-04-06 17:32:39
"X'CB97FFA7DDD44BC3A5A0616C8F36DF49'","X'1C12013535CC406A8CE0595E67BD4EEF'",0.30,2024-04-01 23:44:26
"X'CBA2A67AF1EA455EB33391E454D3A7CD'","X'4D7DA4CD4E81405C9FDA86DE06118953'",0.91,2024-04-09 07:06:04
"X'CBA5590875A44D039382930BCE6AA7E8'","X'50363D74DCED4A9C9E57749E3043440F'",0.50,2024-04-04 18:50:14
"X'CBA66A23F8AE4124B95924E031D3B2D7'","X'5072C82D65FD459C90C2C110285EE6B8'",1.76,2024-04-08 20:14:00
"X'CBA9DE5F77B34AD4B17323A964FB5410'","X'FE072C859A6A45B2ADF81F3A6BF865E8'",0.20,2024-04-07 15:23:06
"X'CBBB725D9451498BA0B9DB794F6BA38A'","X'F6298F14CE16422AA421D393E4F1FBD0'",0.51,2024-04-08 10:16:34
"X'CBBC077D1ABD4B3DA6FE0B9761EEECAB'","X'4B4B6423E37946EDBE214565A7AA9213'",2.57,2024-04-09 07:13:06
"X'CBBF5EFA827A43E8AEBC1926A50E8DEB'","X'9C1F989FF6504B1483F34CF09715A510'",0.60,2024-04-07 14:51:32
"X'CBC161021AA44B33A05A9AB5B2729FB7'","X'8FE1C91E67D4480496EFC061523B37A8'",0.70,2024-04-02 18:23:31
"X'CBC1EDF341BC453A8293FC77C67B2F37'","X'DF30224D2DCF4E3495E72398C74A2E78'",0.60,2024-04-02 00:36:32
"X'CBC7BE5D08814579936DBC3D5877DEDD'","X'1C9E61CF2ABE480AADF3F73A94427801'",1.15,2024-04-09 08:04:50
"X'CBCA0A157C06490BB03A4C39D7D1E00D'","X'36FDB9552A3347C29FA7DB0F12D89765'",0.61,2024-04-07 15:20:15
"X'CBDD72D5AF0145FD9D2102C8C2D041DA'","X'948FA9BB1D054678A855AD0D81674CCD'",0.61,2024-04-07 21:07:38
"X'CBE0DE3AD2E44762AF9FA17B0F8D1511'","X'4221FCD9E507492E99975C6E5197264F'",0.74,2024-04-07 21:31:40
"X'CBEAC83AC20D4017B709FCD7D4F35488'","X'89160B7BA1EE4316BCE8EE79CFF9C8EA'",0.40,2024-04-06 21:02:44
"X'CBF23EF270754EDFB027B7BF567175DA'","X'BE354C7857C44253B027B45B5BADC41F'",0.60,2024-04-07 22:00:24
"X'CBF770980BD84CA9BFD5B4A1EB666863'","X'4D7DA4CD4E81405C9FDA86DE06118953'",0.90,2024-04-07 21:03:29
"X'CC0C63F9658547868CBBBCFC930E6A22'","X'AD4891393839491EA3D053544D4900C8'",0.30,2024-04-07 17:09:14
"X'CC0E0332BED1425993C235A40B62EBE6'","X'0E4A0ABBE6A8439C83DE0B73FEDAE739'",0.51,2024-04-07 16:56:47
"X'CC1BF01CDB494F628A4E5EDDCB74E984'","X'8282AB593B79497B82EAC7F2CF0BC9A7'",0.79,2024-04-07 22:14:25
"X'CC20C1CA894F4D208E89806E2A58F592'","X'D32A96AA24B846DA9F06F8BB53094318'",0.30,2024-04-08 14:40:58
"X'CC2589F318614F2690CBAF6271B81278'","X'8282AB593B79497B82EAC7F2CF0BC9A7'",3.11,2024-04-08 18:25:40
"X'CC2FB86AC05342C998E5DAE1464AAC73'","X'221252B1E08948EAB6DD3BE259F022E2'",0.60,2024-04-03 01:06:16
"X'CC367392C17E4699B1CFAF439F203BF4'","X'B5247041D964428A8FB267B90C81A2BE'",0.10,2024-04-08 17:28:05
"X'CC3B960ABA824A52BCCFC3A65769C46C'","X'9C32A92DB73C4D7DB8FBBD985F8483E3'",1.14,2024-04-05 12:45:48
"X'CC43C83FD96B43D4BB2F0CA1A3D57D94'","X'4FAE7E7A7EF34CE69849D2712E0D3EC1'",0.41,2024-04-07 22:31:20
"X'CC4488759BDF4AA98F968CF41A944488'","X'04683D7A504E47A1A67712F668C2C0E3'",0.29,2024-04-07 15:20:45
"X'CC5029848E5C40B3B3944CBBB5EB8377'","X'948FA9BB1D054678A855AD0D81674CCD'",0.68,2024-04-07 21:43:12
"X'CC57C569A9964ABB94ED8F1A2CBA228C'","X'18282A0FF7B04C21B6E3F48EC48471FE'",0.90,2024-04-05 11:41:08
"X'CC5B59DC9A1C475D9BF60BA7232620F1'","X'870F370A3ECA4C9A8C89F265A9DBF841'",0.49,2024-04-07 16:51:36
"X'CC5BD753148D4F5BBF6899A4092A4A60'","X'6825FFEADA5B43AF9D862728A0600A44'",8.88,2024-04-09 11:07:55
"X'CC61A74356334049A3D32F87BA9111B0'","X'09DD8F7502164FD9BFF3FDBA141C84FB'",0.71,2024-04-08 19:15:29
"X'CC65CEC90AFC4884B60553F581FFCF62'","X'9188AE8C51F24375B296F0081557485F'",0.40,2024-04-06 21:05:29
"X'CC987DFFE6A54197AD376C27EC621322'","X'DD3078B7D49D496B92877C7C58138FD0'",0.98,2024-04-08 19:02:53
"X'CCB5330518714877ADF19B7601A37EA8'","X'162EC512C41843DC92686C2EC2F63E48'",1.41,2024-04-01 13:46:38
"X'CCB7557885BC4D9891A2E547A9243395'","X'E5E998D7F9124D7486D7A170A9732608'",0.40,2024-04-07 13:34:31
"X'CCC0C84952EB4A46AA9F3E2FD25C8259'","X'8FBC7E6C19B64AB284A16300A457BC42'",4.41,2024-04-09 12:53:14
"X'CCC2462D712F4EE3B2153BA0D814C334'","X'FB00A916676C4C38BC7A55AE0E04AE7E'",0.64,2024-04-05 12:36:30
"X'CCD1EA57E419464DAE5E74BE29B1B280'","X'C94DD576BE6A470ABB5495DE3C0A28FA'",0.50,2024-04-07 11:40:15
"X'CCDC36CE9D9144658382341D655C8446'","X'4F1014CC1C4D4F46953A0622D713C37B'",0.60,2024-04-07 16:52:19
"X'CCE10CF84305426CBED91FFD175CEE6B'","X'4F25B19CA2DC4908A46A161B1FFBC4C4'",1.86,2024-04-03 08:39:10
"X'CCE432CF37C5453DBFE645A5019077AF'","X'C6A048F3BF8B468E8BDA8242413E108C'",0.48,2024-04-07 16:55:07
"X'CCE45803D30C46F38FB4AD8229D70457'","X'4A7AA46DF5034DAB81EB25466D285309'",0.40,2024-04-02 00:36:17
"X'CCE542C049294E9BBCF712BEE14D6874'","X'920CDF465A334AB9B38C7C6D16E81115'",3.22,2024-04-08 22:58:47
"X'CCE72F4B391B4C22B99A8AA92255B5D4'","X'D7B26782A38E4DEB81DE630B0CE038D5'",1.95,2024-04-07 22:07:43
"X'CCECBD9158094AC6AC4126750BB02B38'","X'248793793A2540E88BAE714595A9D896'",2.81,2024-04-09 08:38:02
"X'CCF43E648D3D417ABAB82B0050C1587E'","X'78B10B968B9F4904B98E90A0FA3F999D'",0.70,2024-04-07 11:01:04
"X'CD00C31CC77C48958B151B3719D831D8'","X'D34FE99591F74490A1E233A931B6897C'",0.82,2024-04-07 13:17:45
"X'CD04808E34E443BD8CB87A5758D39E5C'","X'B45B1623C5854E5EB9EC0EF46BA15F44'",0.43,2024-04-07 15:22:49
"X'CD37C96FBDC242DB9F244DB4EA3E8C0E'","X'93ACD3A8F89244BD906D43D6C3B164A3'",0.80,2024-04-03 14:58:00
"X'CD54DF2FEEEC44379B535A09363138FA'","X'5EA649F60C174A4D848F0E6D13C408AA'",0.30,2024-04-04 18:42:38
"X'CD57D830ABDB48C396742267CA7EEE59'","X'BE309A9517A643A9BEF179A48AE2ACA4'",0.41,2024-04-08 19:56:23
"X'CD5D159BE8C3456F9E513D9F6E7FD039'","X'7ECF6B2D2AC54CAC9C327056732BE603'",0.49,2024-04-08 19:13:16
"X'CD6D02F54B3F432FA44B09BFF04DEE2E'","X'03BD421DABC8455599FFA5C395B984AD'",0.89,2024-04-07 16:54:16
"X'CD71C1384DF24A60A990F84E6EF4456C'","X'E526C897DF5D4D1BBC2F8BA741301E45'",0.70,2024-04-02 00:36:30
"X'CD78A9113C624B2DA45FF3CF1D4C59EA'","X'C743664871F74C03972CBB547CC1D79F'",0.73,2024-04-07 21:40:36
"X'CD7BE178F97746C689570FF2E69E31C8'","X'45983BA70C14454D9FA4D157A70FF34B'",0.90,2024-04-09 06:53:50
"X'CD7E594A18484D0DA54483E4C8AD390F'","X'798D01130A3F4A389536918926F66DFC'",0.60,2024-04-04 01:36:11
"X'CD7F97C3AEC44672859695D5E2DA7CCC'","X'5AC6972165814E29952530ACEB1C5D44'",0.72,2024-04-08 11:49:09
"X'CD8CE11D2EF6424B9C706A57AE7F526A'","X'121B0B7C41F14F7B9EB4889BBA98DB6A'",0.73,2024-04-07 17:11:22
"X'CD8D202998614108B3739FB3E388FA3B'","X'78DADDC88B6C4E42875BA1E29052DA81'",0.72,2024-04-07 21:28:44
"X'CD90E1ADFE334166858AA984118FFA9D'","X'C13F83A846794B2189ED761069706B9F'",1.23,2024-04-05 14:37:02
"X'CD9886A0BDE244E58D1C8D480A55DCFD'","X'D0DEAF28025441C081F878356FB02568'",0.81,2024-04-07 17:13:55
"X'CDA081414FE147BD8E62E113BA380337'","X'5FF67B58424F4B22B676FE9BFB49AA7E'",0.40,2024-04-08 14:43:22
"X'CDA9716BC09A4017B0E0D054192FEE9B'","X'C4874CB27A3649B095AABE6DEE805153'",0.40,2024-04-01 23:44:28
"X'CDAEA9CCBF554861AC86702F7A285B85'","X'58284C18827A47C7B8692F4056A315D9'",0.50,2024-04-07 11:16:07
"X'CDB9715B638B420399DB6233DEEBC1F6'","X'195B4477A60D44C89E51BE8EAA9FB032'",0.50,2024-04-03 13:00:42
"X'CDB9F528A13D4623B655432539F37CC7'","X'DD23396202154AE2B04EBBAC1634DE64'",0.57,2024-04-08 19:53:41
"X'CDBC1E57921940B08024BFFAE6FFD9A6'","X'068AF8B6161B42D188554D2E72A680D7'",1.05,2024-04-08 22:47:53
"X'CDC1028215C24A9E9CFE55F7E5D80558'","X'4D337187648F49308F6E5A5424598CE7'",0.30,2024-04-06 19:25:46
"X'CDCD4E7E7F1548CDB28954C1B36BAF84'","X'AE643D197B474B299B38A209C534FF41'",0.70,2024-04-06 17:32:39
